8316,0,3.97
9436,0,3.03
8424,0,3.43
8306,0,3.89
4502,0,4.26
9986,0,4.02
7995,0,3.94
8898,0,4.33
7751,0,3.18
8591,0,3.57
8053,0,4.00
8425,0,3.53
8566,0,3.52
9433,0,3.21
2169,0,3.68
4762,0,2.94
7820,0,3.73
